sales_id,date,product_id,region,channel,units_sold,selling_price,promotion_flag,discount_pct,holiday_flag
S0000418,2024-10-11,P00228,East,online ,,121.11,1,5,
S0000419,2023-10-25,P00030,NORTH ,Retail,1,121.11,,0,0
S0000420,2022-08-24,P00047,,Retail,,121.11,0,,1
S0000421,2023-07-20,P00174,,Retail,0,121.11,0,80,1
S0000422,2022-02-04,P00177,,,20,121.11,,10,0
S0000423,2022-08-07,P00158,north,Wholesale,1,121.11,,,1
S0000424,2023-07-07,P00175,South,Wholesale,0,121.11,,5,
S0000425,2024-11-18,P00170,north,,1,121.11,1,,0
S0000426,2022-11-23,P00185,,online ,-10,121.11,0,5,0
S0000427,2022-08-29,P00086,South,Retail,5,121.11,0,80,1
S0000428,2024-07-20,P00060,,,-10,121.11,1,80,
S0000429,2023-07-13,P00267,East,Online,-10,121.11,0,5,1
S0000430,2022-05-01,P00055,north,Retail,-10,121.11,1,0,0
S0000431,2024-02-19,P00076,north,Wholesale,-10,121.11,,10,
S0000432,2024-08-27,P00178,East,Online,500,121.11,1,80,
S0000433,2022-02-09,P00011,NORTH ,Online,1,121.11,0,80,0
S0000434,2022-01-21,P00251,,Wholesale,,121.11,0,5,0
S0000435,2023-05-19,P00160,East,Retail,100,121.11,1,30,1
S0000436,2023-01-10,P00261,NORTH ,Retail,1,121.11,0,80,0
S0000437,2022-05-05,P00078,north,Online,500,121.11,1,80,1
S0000438,2023-03-20,P00175,East,Wholesale,100,121.11,,10,0
S0000439,2023-04-18,P00238,NORTH ,Online,1,121.11,,,
S0000440,2024-01-04,P00282,north,Wholesale,,121.11,,10,0
S0000441,2024-03-04,P00135,South,online ,20,121.11,1,30,0
S0000442,2022-01-24,P00276,East,online ,-10,121.11,,10,0
S0000443,2024-12-17,P00286,East,,0,121.11,,,
S0000444,2024-01-19,P00041,north,,100,121.11,,10,
S0000445,2024-10-05,P00130,NORTH ,online ,100,121.11,,5,1
S0000446,2023-02-13,P00269,East,Online,0,121.11,1,80,0
S0000447,2024-02-29,P00019,north,,1,121.11,0,10,
S0000448,2023-04-22,P00273,north,online ,500,121.11,1,0,1
S0000449,2023-01-03,P00062,North,,500,121.11,0,30,0
S0000450,2022-02-21,P00139,North,,0,121.11,1,30,0
S0000451,2022-07-25,P00245,South,online ,0,121.11,,,1
S0000452,2023-12-26,P00066,,online ,,121.11,0,,0
S0000453,2022-12-19,P00125,South,,100,121.11,1,5,0
S0000454,2024-10-29,P00285,East,Retail,1,121.11,1,10,
S0000455,2024-07-15,P00275,north,Wholesale,500,121.11,0,,0
S0000456,2024-05-31,P00042,East,,0,121.11,1,,1
S0000457,2022-10-03,P00045,,Online,100,121.11,,10,0
S0000458,2023-10-06,P00049,East,online ,500,121.11,,0,
S0000459,2023-09-23,P00282,East,online ,5,121.11,1,80,1
S0000460,2024-07-11,P00102,NORTH ,,100,121.11,,80,
S0000461,2023-03-21,P00066,North,,0,121.11,0,0,1
S0000462,2022-12-25,P00136,,,1,121.11,,0,
S0000463,2022-04-23,P00276,South,online ,0,121.11,0,5,0
S0000464,2023-04-22,P00183,North,Wholesale,1,121.11,,5,0
S0000465,2022-11-29,P00186,North,Wholesale,1,121.11,1,0,
S0000466,2022-01-25,P00010,East,Retail,,121.11,0,10,0
S0000467,2022-11-28,P00156,,Retail,100,121.11,1,,
S0000468,2024-04-18,P00270,South,online ,20,121.11,0,,0
S0000469,2023-11-09,P00053,,,-10,121.11,0,5,1
S0000470,2022-05-03,P00143,,Online,20,121.11,,10,0
S0000471,2022-09-09,P00184,North,Online,5,121.11,,5,0
S0000472,2023-06-20,P00275,north,Wholesale,100,121.11,1,30,0
S0000473,2024-11-25,P00190,north,Wholesale,100,121.11,1,80,
S0000474,2023-08-14,P00178,South,Online,20,121.11,,10,1
S0000475,2023-05-27,P00033,East,online ,100,121.11,1,0,0
S0000476,2022-03-29,P00227,,Retail,1,121.11,1,10,
S0000477,2022-01-07,P00008,South,online ,5,121.11,1,0,
S0000478,2024-08-09,P00044,,Retail,,121.11,1,5,
S0000479,2022-12-17,P00030,East,online ,-10,121.11,0,0,
S0000480,2023-01-19,P00128,NORTH ,online ,0,121.11,0,80,1
S0000481,2023-05-17,P00075,north,,500,121.11,,80,
S0000482,2022-11-30,P00243,NORTH ,Online,,121.11,1,0,0
S0000483,2024-08-21,P00244,NORTH ,Online,1,121.11,0,80,0
S0000484,2022-07-15,P00281,,online ,100,121.11,,30,0
S0000485,2022-07-31,P00251,north,Wholesale,0,121.11,,30,
S0000486,2024-06-15,P00100,East,Retail,100,121.11,1,30,
S0000487,2022-01-17,P00040,South,Wholesale,,121.11,0,80,
S0000488,2022-11-07,P00255,North,Wholesale,20,121.11,1,10,1
S0000489,2024-03-11,P00020,NORTH ,online ,100,121.11,,80,0
S0000490,2022-01-02,P00140,South,online ,20,121.11,,80,0
S0000491,2022-12-11,P00115,East,online ,1,121.11,0,10,
S0000492,2022-04-13,P00065,South,Online,100,121.11,,80,1
S0000493,2024-08-28,P00033,North,,500,121.11,0,,1
S0000494,2023-08-01,P00084,NORTH ,Retail,,121.11,0,10,1
S0000495,2023-03-21,P00098,,Online,20,121.11,0,10,0
S0000496,2024-08-10,P00053,North,,500,121.11,,5,0
S0000497,2024-10-03,P00062,East,Wholesale,20,121.11,1,30,1
S0000498,2024-09-01,P00191,East,,100,121.11,0,5,
S0000499,2023-10-28,P00007,NORTH ,Wholesale,100,121.11,1,10,0
S0000500,2023-03-27,P00212,,,,121.11,,30,1
S0000501,2023-05-21,P00178,NORTH ,Retail,5,121.11,,,
S0000502,2023-12-07,P00155,north,,-10,121.11,,5,1
S0000503,2023-04-03,P00031,South,,1,121.11,1,80,1
S0000504,2023-07-22,P00257,north,Wholesale,-10,121.11,0,30,
S0000505,2022-01-07,P00080,South,,,121.11,0,10,
S0000506,2022-11-21,P00011,NORTH ,online ,1,121.11,,80,
S0000507,2024-11-23,P00278,north,Retail,0,121.11,,0,0
S0000508,2024-04-12,P00047,NORTH ,Online,5,121.11,1,,
S0000509,2024-05-03,P00211,East,Retail,-10,121.11,,,
S0000510,2022-01-10,P00052,,online ,20,121.11,1,30,
S0000511,2024-06-05,P00169,NORTH ,Wholesale,5,121.11,,30,0
S0000512,2022-02-23,P00040,South,Wholesale,20,121.11,0,80,1
S0000513,2024-12-31,P00118,North,Retail,0,121.11,1,30,0
S0000514,2024-06-08,P00250,South,Online,-10,121.11,1,,1
S0000515,2022-12-17,P00238,North,online ,5,121.11,1,10,0
S0000516,2023-03-12,P00021,East,,0,121.11,0,,0
S0000517,2022-11-21,P00033,north,,20,121.11,,,
S0000518,2024-07-26,P00175,NORTH ,online ,0,121.11,1,10,1
S0000519,2024-01-15,P00221,NORTH ,,5,121.11,1,80,0
S0000520,2023-11-05,P00135,East,,-10,121.11,,,1
S0000521,2024-11-11,P00065,north,Online,5,121.11,1,80,0
S0000522,2024-04-01,P00243,East,Online,20,121.11,0,80,0
S0000523,2024-07-09,P00267,East,Online,20,121.11,0,80,0
S0000524,2023-06-24,P00118,South,online ,-10,121.11,,,1
S0000525,2022-06-22,P00133,,Retail,100,121.11,1,5,0
S0000526,2024-07-10,P00013,NORTH ,online ,,121.11,0,80,0
S0000527,2024-06-10,P00101,NORTH ,,5,121.11,,30,
S0000528,2024-06-28,P00133,,Online,500,121.11,,80,0
S0000529,2022-09-18,P00083,South,Retail,,121.11,,30,0
S0000530,2024-01-17,P00269,NORTH ,Online,100,121.11,,10,1
S0000531,2024-09-22,P00137,East,Online,1,121.11,0,5,0
S0000532,2022-07-09,P00023,NORTH ,Online,,121.11,0,5,
S0000533,2022-06-14,P00128,North,,5,121.11,0,5,1
S0000534,2022-05-09,P00278,north,Retail,20,121.11,1,30,
S0000535,2022-03-15,P00110,East,Wholesale,,121.11,1,80,
S0000536,2024-07-26,P00068,East,online ,500,121.11,1,,
S0000537,2023-06-02,P00160,East,Online,5,121.11,,80,
S0000538,2022-12-20,P00065,East,online ,0,121.11,0,5,
S0000539,2022-12-26,P00087,NORTH ,online ,20,121.11,0,80,
S0000540,2024-07-25,P00065,South,Online,1,121.11,1,80,
S0000541,2022-12-03,P00170,,Wholesale,-10,121.11,1,,1
S0000542,2022-09-17,P00119,NORTH ,online ,1,121.11,1,80,1
S0000543,2023-02-09,P00139,East,,0,121.11,,0,0
S0000544,2022-08-07,P00154,NORTH ,,500,121.11,,80,0
S0000545,2023-10-03,P00106,North,Online,100,121.11,,30,0
S0000546,2022-03-25,P00210,NORTH ,Retail,5,121.11,1,30,
S0000547,2022-04-24,P00205,north,,,121.11,,30,0
S0000548,2023-03-18,P00142,NORTH ,,0,121.11,0,0,1
S0000549,2024-03-09,P00174,North,Online,5,121.11,,0,1
S0000550,2023-05-21,P00274,NORTH ,Retail,1,121.11,1,5,0
S0000551,2023-10-10,P00005,north,,20,121.11,0,10,0
S0000552,2022-04-18,P00266,NORTH ,online ,100,121.11,1,,
S0000553,2023-11-17,P00063,NORTH ,Online,5,121.11,0,30,0
S0000554,2022-09-18,P00230,East,,20,121.11,1,,
S0000555,2023-09-09,P00166,North,,-10,121.11,,5,
S0000556,2022-03-14,P00270,NORTH ,Retail,500,121.11,0,0,0
S0000557,2023-06-11,P00289,South,Online,100,121.11,,,1
S0000558,2024-04-05,P00153,,Retail,,121.11,,80,1
S0000559,2022-01-25,P00233,north,Retail,0,121.11,,0,0
S0000560,2024-06-15,P00094,East,online ,-10,121.11,,5,
S0000561,2024-04-24,P00267,North,online ,100,121.11,0,10,0
S0000562,2024-03-29,P00288,north,,,121.11,,10,1
S0000563,2022-04-23,P00047,NORTH ,online ,100,121.11,0,30,1
S0000564,2023-02-10,P00058,North,Retail,1,121.11,0,5,
S0000565,2024-01-24,P00104,,Retail,1,121.11,,80,0
S0000566,2022-02-11,P00264,South,Wholesale,20,121.11,1,5,0
S0000567,2024-02-14,P00203,South,Wholesale,20,121.11,0,10,
S0000568,2022-10-30,P00146,South,,5,121.11,,,
S0000569,2024-12-13,P00210,East,Retail,100,121.11,0,80,1
S0000570,2023-06-08,P00273,NORTH ,,20,121.11,0,30,0
S0000571,2022-11-09,P00014,North,online ,,121.11,1,5,
S0000572,2022-10-18,P00104,north,Retail,,121.11,0,30,1
S0000573,2023-02-20,P00066,,online ,20,121.11,,30,0
S0000574,2024-04-28,P00241,North,Online,5,121.11,1,0,0
S0000575,2024-06-12,P00091,north,Retail,500,121.11,0,,1
S0000576,2024-04-07,P00160,north,online ,-10,121.11,,80,0
S0000577,2024-04-25,P00241,,Retail,100,121.11,1,0,1
S0000578,2022-03-21,P00004,North,online ,20,121.11,,,0
S0000579,2022-11-05,P00200,North,Retail,5,121.11,1,,1
S0000580,2023-06-21,P00015,,Online,,121.11,1,30,
S0000581,2024-07-29,P00176,South,Wholesale,20,121.11,0,,0
S0000582,2024-04-18,P00296,,Wholesale,500,121.11,,,1
S0000583,2022-12-01,P00072,NORTH ,Retail,5,121.11,1,5,0
S0000584,2024-04-17,P00014,East,Wholesale,-10,121.11,0,0,
S0000585,2022-01-20,P00129,North,,100,121.11,0,5,0
S0000586,2022-04-15,P00244,North,Wholesale,1,121.11,1,80,1
S0000587,2024-06-23,P00198,East,,1,121.11,0,5,0
S0000588,2022-04-22,P00217,South,Online,100,121.11,,80,1
S0000589,2023-09-06,P00201,East,,1,121.11,0,5,
S0000590,2023-05-27,P00087,north,Online,500,121.11,0,10,
S0000591,2022-11-09,P00108,north,,100,121.11,1,0,
S0000592,2024-11-22,P00233,South,Online,-10,121.11,,80,1
S0000593,2024-11-23,P00086,,Retail,,121.11,1,,0
S0000594,2023-11-12,P00011,,,1,121.11,,10,1
S0000595,2023-11-28,P00028,North,Retail,1,121.11,0,30,0
S0000596,2023-06-12,P00114,,Online,,121.11,1,10,
S0000597,2024-11-28,P00165,north,,500,121.11,0,10,1
S0000598,2024-10-11,P00288,NORTH ,Wholesale,-10,121.11,1,,0
S0000599,2022-12-20,P00282,East,online ,5,121.11,,,
S0000600,2023-03-21,P00201,South,Online,5,121.11,0,,1
S0000601,2022-08-20,P00140,NORTH ,online ,5,121.11,0,10,
S0000602,2024-08-08,P00115,South,Wholesale,0,121.11,,5,0
S0000603,2024-11-07,P00065,South,Retail,-10,121.11,0,80,
S0000604,2023-08-18,P00042,north,,20,121.11,0,80,1
S0000605,2024-11-19,P00289,,online ,100,121.11,,10,1
S0000606,2022-03-16,P00203,South,,20,121.11,0,5,0
S0000607,2022-12-06,P00207,East,Wholesale,5,121.11,,30,1
S0000608,2024-07-03,P00109,North,online ,100,121.11,1,10,1
S0000609,2023-08-08,P00223,East,Retail,500,121.11,0,,1
S0000610,2024-10-11,P00158,North,online ,100,121.11,0,0,0
S0000611,2023-02-26,P00079,NORTH ,Online,,121.11,1,,0
S0000612,2023-11-14,P00124,,Wholesale,100,121.11,0,10,
S0000613,2022-03-01,P00008,NORTH ,Online,20,121.11,0,5,0
S0000614,2024-12-31,P00004,North,Wholesale,100,121.11,,30,0
S0000615,2022-04-06,P00189,NORTH ,Wholesale,0,121.11,1,80,1
S0000616,2023-08-20,P00035,NORTH ,online ,-10,121.11,1,,0
S0000617,2024-05-25,P00171,East,Online,500,121.11,0,,0
S0000618,2023-01-23,P00119,North,Online,1,121.11,,0,0
S0000619,2023-08-04,P00033,,Wholesale,,121.11,1,,1
S0000620,2022-01-29,P00082,East,Online,0,121.11,1,5,0
S0000621,2024-04-20,P00154,North,online ,5,121.11,,0,0
S0000622,2022-12-29,P00259,North,Retail,100,121.11,,10,0
S0000623,2022-03-12,P00052,North,Wholesale,500,121.11,1,,1
S0000624,2023-05-23,P00017,north,Wholesale,-10,121.11,,0,0
S0000625,2023-09-25,P00024,East,Online,500,121.11,0,0,
S0000626,2023-08-18,P00298,NORTH ,,100,121.11,1,80,1
S0000627,2023-10-09,P00113,East,online ,,121.11,1,0,
S0000628,2024-02-05,P00295,NORTH ,Retail,100,121.11,0,0,0
S0000629,2024-05-03,P00216,north,,5,121.11,0,,0
S0000630,2024-11-30,P00067,South,Online,0,121.11,,5,0
S0000631,2023-01-23,P00150,North,Wholesale,-10,121.11,0,5,1
S0000632,2024-01-10,P00245,,Wholesale,500,121.11,1,0,0
S0000633,2022-01-22,P00197,East,Retail,0,121.11,0,5,1
S0000634,2024-12-07,P00093,,online ,20,121.11,1,80,0
S0000635,2022-02-12,P00293,North,Online,100,121.11,1,80,0
S0000636,2022-12-06,P00007,South,online ,1,121.11,0,30,0
S0000637,2024-06-09,P00085,NORTH ,Online,5,121.11,1,0,
S0000638,2023-11-11,P00010,NORTH ,online ,5,121.11,1,10,1
S0000639,2023-09-01,P00059,NORTH ,Retail,500,121.11,0,5,1
S0000640,2024-08-25,P00293,East,Online,,121.11,1,80,1
S0000641,2023-11-08,P00250,South,Online,0,121.11,,0,0
S0000642,2024-07-07,P00024,NORTH ,Retail,0,121.11,,5,0
S0000643,2022-12-01,P00095,,Retail,-10,121.11,1,30,
S0000644,2023-07-08,P00262,NORTH ,Retail,100,121.11,0,80,1
S0000645,2023-10-17,P00282,north,Wholesale,0,121.11,1,5,
S0000646,2024-07-12,P00074,South,online ,100,121.11,1,0,0
S0000647,2023-03-08,P00239,North,Wholesale,500,121.11,,,
S0000648,2024-10-06,P00200,East,,,121.11,,5,
S0000649,2023-03-20,P00043,north,Wholesale,0,121.11,,5,1
S0000650,2023-03-08,P00008,East,online ,20,121.11,0,,
S0000651,2023-10-01,P00006,South,,0,121.11,1,5,0
S0000652,2024-05-07,P00038,NORTH ,,1,121.11,,80,0
S0000653,2024-09-26,P00001,north,Retail,100,121.11,1,0,0
S0000654,2023-07-14,P00249,South,online ,500,121.11,0,,
S0000655,2024-05-03,P00161,north,,20,121.11,0,10,1
S0000656,2022-09-14,P00267,,online ,-10,121.11,1,0,
S0000657,2022-10-31,P00270,East,,0,121.11,1,10,0
S0000658,2023-10-08,P00299,East,Wholesale,,121.11,0,0,
S0000659,2024-07-16,P00093,north,Wholesale,,121.11,0,80,1
S0000660,2024-06-07,P00117,East,Online,-10,121.11,,30,
S0000661,2024-01-21,P00171,NORTH ,Online,-10,121.11,,,1
S0000662,2023-03-29,P00259,,online ,500,121.11,1,10,
S0000663,2022-10-25,P00013,,Online,1,121.11,1,5,0
S0000664,2022-08-03,P00263,South,,0,121.11,1,,
S0000665,2024-05-24,P00182,,Retail,5,121.11,0,10,1
S0000666,2022-04-30,P00034,NORTH ,,0,121.11,1,10,1
S0000667,2024-08-22,P00240,South,Online,500,121.11,1,30,1
S0000668,2022-12-23,P00245,NORTH ,Online,5,121.11,0,10,
S0000669,2024-06-19,P00104,north,Online,1,121.11,,80,
S0000670,2022-08-01,P00116,South,online ,,121.11,0,10,0
S0000671,2022-09-11,P00293,north,Online,5,121.11,1,,1
S0000672,2024-07-19,P00055,north,Retail,20,121.11,0,30,0
S0000673,2022-12-19,P00153,NORTH ,Online,,121.11,1,30,1
S0000674,2023-08-11,P00199,North,Online,100,121.11,1,80,
S0000675,2024-03-25,P00297,north,Online,500,121.11,,30,1
S0000676,2022-10-18,P00018,East,,500,121.11,0,0,
S0000677,2022-08-13,P00174,East,Wholesale,-10,121.11,1,80,1
S0000678,2024-04-18,P00276,East,Wholesale,1,121.11,0,80,
S0000679,2023-06-19,P00090,north,online ,5,121.11,,,0
S0000680,2024-11-30,P00184,north,,100,121.11,,30,1
S0000681,2022-07-24,P00251,East,Retail,-10,121.11,,10,
S0000682,2023-06-29,P00222,North,,0,121.11,0,5,
S0000683,2024-01-07,P00073,north,Online,5,121.11,0,,
S0000684,2024-01-23,P00154,South,Wholesale,1,121.11,0,0,1
S0000685,2024-09-16,P00246,South,Online,5,121.11,0,5,1
S0000686,2024-05-16,P00193,,online ,100,121.11,,10,0
S0000687,2024-09-17,P00037,,online ,20,121.11,0,30,1
S0000688,2023-01-10,P00175,north,,5,121.11,1,80,
S0000689,2023-01-12,P00006,north,,,121.11,0,10,1
S0000690,2023-03-14,P00048,South,Retail,,121.11,0,5,1
S0000691,2024-05-08,P00216,North,,20,121.11,1,80,1
S0000692,2024-10-03,P00058,north,Wholesale,0,121.11,,0,0
S0000693,2024-10-25,P00041,North,online ,1,121.11,0,30,1
S0000694,2024-09-20,P00138,East,Wholesale,1,121.11,1,30,1
S0000695,2023-04-24,P00004,South,Online,20,121.11,0,0,
S0000696,2024-02-02,P00059,North,Retail,0,121.11,,,1
S0000697,2022-02-14,P00039,NORTH ,Wholesale,100,121.11,1,80,1
S0000698,2023-09-12,P00264,,Online,500,121.11,0,10,
S0000699,2022-11-16,P00254,NORTH ,Retail,1,121.11,0,30,1
S0000700,2023-11-09,P00170,NORTH ,Online,-10,121.11,1,5,1
S0000701,2024-06-06,P00051,north,Retail,500,121.11,0,10,0
S0000702,2024-01-28,P00151,East,Online,0,121.11,0,30,0
S0000703,2024-01-22,P00035,,Retail,,121.11,,0,1
S0000704,2024-09-19,P00007,East,Retail,1,121.11,1,0,1
S0000705,2024-09-28,P00130,NORTH ,Retail,-10,121.11,1,,1
S0000706,2022-09-15,P00076,NORTH ,Online,-10,121.11,0,0,1
S0000707,2023-03-25,P00150,north,,5,121.11,1,0,0
S0000708,2023-11-06,P00222,South,,,121.11,,10,0
S0000709,2024-05-17,P00115,NORTH ,Retail,,121.11,1,5,1
S0000710,2022-08-19,P00280,north,Wholesale,,121.11,0,30,1
S0000711,2022-10-21,P00122,East,Online,1,121.11,0,80,
S0000712,2024-11-26,P00194,NORTH ,Wholesale,5,121.11,1,5,0
S0000713,2024-01-09,P00033,South,Online,500,121.11,1,30,0
S0000714,2024-06-26,P00131,NORTH ,Retail,1,121.11,1,80,1
S0000715,2024-07-12,P00015,north,Online,-10,121.11,1,80,1
S0000716,2024-05-28,P00138,,online ,,121.11,,0,1
S0000717,2023-09-09,P00212,north,Wholesale,20,121.11,0,,0
S0000718,2024-10-27,P00193,NORTH ,Online,20,121.11,,30,0
S0000719,2024-09-10,P00144,north,,0,121.11,1,10,1
S0000720,2024-07-04,P00075,NORTH ,Online,500,121.11,1,0,0
S0000721,2022-12-25,P00103,North,online ,100,121.11,,5,1
S0000722,2022-08-08,P00199,NORTH ,online ,0,121.11,1,5,
S0000723,2023-10-27,P00265,north,,1,121.11,,10,
S0000724,2024-09-18,P00264,NORTH ,Retail,-10,121.11,,10,1
S0000725,2023-09-30,P00218,South,,0,121.11,,30,0
S0000726,2023-12-09,P00293,north,Online,,121.11,0,,1
S0000727,2024-06-04,P00005,NORTH ,Retail,1,121.11,1,10,
S0000728,2023-03-06,P00077,NORTH ,Online,5,121.11,1,5,
S0000729,2023-03-27,P00062,East,online ,1,121.11,,0,0
S0000730,2023-03-13,P00148,north,,,121.11,0,80,1
S0000731,2022-09-01,P00045,North,online ,100,121.11,1,5,1
S0000732,2023-11-07,P00241,East,online ,-10,121.11,0,30,0
S0000733,2024-02-29,P00214,North,Online,1,121.11,,10,
S0000734,2023-06-06,P00052,,online ,1,121.11,0,,0
S0000735,2022-01-22,P00149,East,,,121.11,0,10,1
S0000736,2023-12-30,P00238,North,Retail,20,121.11,,30,0
S0000737,2023-10-28,P00045,NORTH ,,100,121.11,0,30,0
S0000738,2022-10-29,P00062,East,Online,20,121.11,,0,
S0000739,2022-05-15,P00134,north,Online,100,121.11,0,30,
S0000740,2022-08-25,P00129,NORTH ,online ,,121.11,1,0,0
S0000741,2024-05-25,P00215,north,Retail,5,121.11,,0,1
S0000742,2024-10-06,P00133,South,,0,121.11,0,30,0
S0000743,2024-07-14,P00287,North,Retail,20,121.11,,,
S0000744,2023-02-23,P00247,South,Wholesale,5,121.11,,0,1
S0000745,2022-02-26,P00226,NORTH ,online ,20,121.11,1,0,
S0000746,2024-05-13,P00059,,Retail,5,121.11,1,,
S0000747,2022-02-11,P00136,NORTH ,Online,500,121.11,,30,0
S0000748,2023-12-11,P00218,north,Retail,5,121.11,1,10,0
S0000749,2024-09-21,P00050,East,Retail,1,121.11,,0,
S0000750,2022-04-11,P00289,,Online,,121.11,1,,0
S0000751,2022-12-18,P00086,North,Retail,-10,121.11,1,10,1
S0000752,2022-02-07,P00018,East,Wholesale,20,121.11,0,10,0
S0000753,2023-03-11,P00033,East,,-10,121.11,,10,0
S0000754,2022-06-19,P00012,NORTH ,Wholesale,,121.11,,5,
S0000755,2023-06-18,P00208,,online ,500,121.11,1,80,1
S0000756,2022-10-10,P00050,,Online,,121.11,0,,0
S0000757,2024-05-10,P00247,north,Online,,121.11,1,0,1
S0000758,2023-12-25,P00214,NORTH ,Retail,1,121.11,1,10,
S0000759,2022-01-04,P00274,north,Retail,0,121.11,1,80,1
S0000760,2022-12-08,P00120,South,Retail,,121.11,0,,0
S0000761,2022-01-20,P00254,,Wholesale,5,121.11,,10,
S0000762,2022-02-18,P00273,north,online ,-10,121.11,,0,1
S0000763,2022-04-06,P00294,South,Online,500,121.11,,0,1
S0000764,2023-07-09,P00021,NORTH ,Retail,20,121.11,0,80,0
S0000765,2022-10-22,P00049,North,online ,500,121.11,1,0,0
S0000766,2023-01-10,P00203,East,Wholesale,-10,121.11,,10,0
S0000767,2024-01-24,P00002,North,Online,0,121.11,,,
S0000768,2023-06-23,P00239,north,Online,100,121.11,0,80,1
S0000769,2023-02-19,P00212,East,online ,100,121.11,0,5,
S0000770,2022-05-24,P00087,,Wholesale,100,121.11,0,10,1
S0000771,2022-08-20,P00238,NORTH ,online ,-10,121.11,1,10,
S0000772,2024-02-03,P00006,,Wholesale,100,121.11,1,10,
S0000773,2022-08-29,P00039,East,Wholesale,,121.11,0,30,
S0000774,2023-11-16,P00144,North,online ,500,121.11,0,,1
S0000775,2024-11-11,P00224,NORTH ,Wholesale,,121.11,0,5,
S0000776,2023-12-05,P00260,East,Wholesale,,121.11,1,,
S0000777,2024-01-28,P00141,north,online ,,121.11,1,5,0
S0000778,2023-07-09,P00112,,online ,-10,121.11,1,80,
S0000779,2023-10-25,P00205,East,online ,100,121.11,0,,1
S0000780,2023-07-11,P00133,North,,0,121.11,0,,
S0000781,2022-04-11,P00300,NORTH ,,,121.11,,30,1
S0000782,2024-10-28,P00213,NORTH ,,100,121.11,0,30,
S0000783,2023-04-10,P00018,NORTH ,Wholesale,100,121.11,,10,
S0000784,2024-04-10,P00123,,online ,20,121.11,1,5,
S0000785,2022-03-20,P00044,North,online ,1,121.11,0,,0
S0000786,2023-08-24,P00241,East,Online,0,121.11,,30,
S0000787,2023-11-05,P00211,,Online,1,121.11,,,1
S0000788,2022-03-27,P00043,North,Retail,-10,121.11,1,10,0
S0000789,2024-12-11,P00043,East,online ,5,121.11,0,,0
S0000790,2024-02-18,P00269,,Retail,500,121.11,1,30,0
S0000791,2022-04-22,P00210,NORTH ,Wholesale,20,121.11,,0,
S0000792,2023-01-14,P00178,north,online ,,121.11,1,10,
S0000793,2022-04-23,P00258,South,Online,0,121.11,,80,0
S0000794,2024-04-17,P00064,NORTH ,,1,121.11,,80,
S0000795,2023-11-06,P00155,,online ,20,121.11,1,,
S0000796,2023-06-23,P00065,North,Retail,,121.11,1,80,
S0000797,2023-06-25,P00052,,Online,-10,121.11,1,5,1
S0000798,2023-09-04,P00299,NORTH ,online ,-10,121.11,1,5,1
S0000799,2022-09-07,P00211,South,Online,-10,121.11,,5,
S0000800,2024-02-10,P00050,NORTH ,Retail,20,121.11,0,80,0
S0000801,2023-10-12,P00091,North,Online,500,121.11,0,5,
S0000802,2023-05-03,P00219,East,online ,,121.11,0,,
S0000803,2022-07-08,P00193,South,,-10,121.11,0,30,1
S0000804,2024-10-10,P00193,north,Wholesale,1,121.11,1,80,1
S0000805,2024-08-25,P00154,South,Retail,0,121.11,0,5,0
S0000806,2022-10-23,P00179,North,Wholesale,5,121.11,1,0,1
S0000807,2022-01-06,P00268,East,Retail,,121.11,,5,0
S0000808,2024-10-01,P00180,,,-10,121.11,,0,1
S0000809,2022-01-22,P00161,East,,1,121.11,0,,0
S0000810,2023-06-28,P00022,North,,20,121.11,,10,1
S0000811,2024-08-27,P00215,North,Retail,-10,121.11,1,10,0
S0000812,2024-10-28,P00273,East,,20,121.11,,5,
S0000813,2024-03-09,P00117,NORTH ,,1,121.11,,0,0
S0000814,2023-02-08,P00160,,Online,100,121.11,0,30,
S0000815,2023-01-31,P00139,North,Online,5,121.11,,0,
S0000816,2022-05-19,P00248,North,Wholesale,-10,121.11,,30,
S0000817,2024-10-26,P00105,NORTH ,Online,,121.11,1,80,
S0000818,2023-06-20,P00292,NORTH ,Wholesale,5,121.11,1,30,0
S0000819,2022-11-11,P00033,East,online ,20,121.11,1,80,1
S0000820,2024-01-05,P00190,East,Wholesale,5,121.11,1,10,1
S0000821,2022-12-12,P00183,North,,20,121.11,1,5,1
S0000822,2024-10-30,P00080,north,Wholesale,0,121.11,,80,0
S0000823,2023-08-17,P00192,NORTH ,,100,121.11,1,5,
S0000824,2023-04-22,P00299,north,,1,121.11,0,,1
S0000825,2024-10-09,P00263,north,online ,100,121.11,1,,0
S0000826,2023-08-06,P00111,NORTH ,Online,,121.11,,10,1
S0000827,2023-02-19,P00172,North,Online,500,121.11,,30,
S0000828,2022-08-19,P00024,,Retail,,121.11,,5,0
