Order_ID,Order_Date,SKU_ID,Product_Name,Category,Sub_Category,Brand,Amazon_MRP,Sell_Price,Discount_Pct,Quantity,Revenue_INR,Net_Revenue_INR,Order_Status,Sales_Channel,Fulfilment,B2B_Flag,Region,City,Courier_Partner,Warehouse,Delivery_Days,Shipping_Cost_INR,Return_Flag,Currency,Month,Week,Day_of_Week,YM
ORD-2024-100077,2024-02-28,AMZ-IN-H010,Butterfly Smart Wet Grinder 2L,Home & Kitchen,Wet Grinder,Butterfly,3799,3149.37,17.1,3,9448.11,0.0,Returned,INCREFF B2B,Merchant,1,Delhi,Noida,Ecom Express,Delhi WH,,320.0,1,INR,2024-02,2024-02-26/2024-03-03,Wednesday,2024-02
ORD-2024-100078,2024-02-12,AMZ-IN-H005,Pigeon Favourite Induction Cooktop,Home & Kitchen,Induction,Pigeon,1499,1191.71,20.5,1,1191.71,1191.71,Delivered,Shiprocket,Merchant,0,West Bengal,Asansol,XpressBees,Mumbai WH,3.0,67.04,0,INR,2024-02,2024-02-12/2024-02-18,Monday,2024-02
ORD-2024-100079,2024-02-17,AMZ-IN-P003,Patanjali Kesh Kanti Shampoo,Health & Personal Care,Hair Care,Patanjali,149,110.71,25.7,8,885.68,885.68,Delivered,INCREFF B2B,Merchant,1,West Bengal,Durgapur,Delhivery,Delhi WH,1.0,71.33,0,INR,2024-02,2024-02-12/2024-02-18,Saturday,2024-02
ORD-2024-100080,2024-02-29,AMZ-IN-F003,Bata North Star Sneaker,Fashion & Apparel,Footwear,Bata,1299,867.73,33.2,1,867.73,867.73,Delivered,Amazon.in,Amazon,0,West Bengal,Durgapur,DTDC,Delhi WH,1.0,44.33,0,INR,2024-02,2024-02-26/2024-03-03,Thursday,2024-02
ORD-2024-100081,2024-02-01,AMZ-IN-E004,Realme Narzo 60x 5G,Electronics & Mobiles,Smartphone,Realme,13999,11087.21,20.8,1,11087.21,11087.21,Delivered,Amazon.in,Amazon,0,Karnataka,Hubli,Delhivery,Hyderabad WH,1.0,44.42,0,INR,2024-02,2024-01-29/2024-02-04,Thursday,2024-02
ORD-2024-100082,2024-02-15,AMZ-IN-E003,boAt Airdopes 141 TWS,Electronics & Mobiles,TWS Earbuds,boAt,1299,1104.15,15.0,1,1104.15,1104.15,Delivered,Amazon.in,Amazon,0,Tamil Nadu,Salem,Ecom Express,Bengaluru WH,2.0,43.49,0,INR,2024-02,2024-02-12/2024-02-18,Thursday,2024-02
ORD-2024-100083,2024-02-26,AMZ-IN-F007,Puma Training T-Shirt,Fashion & Apparel,Activewear,Puma,799,592.86,25.8,8,4742.88,4742.88,Delivered,INCREFF B2B,Merchant,1,Delhi,Noida,Ecom Express,Delhi WH,1.0,69.8,0,INR,2024-02,2024-02-26/2024-03-03,Monday,2024-02
ORD-2024-100084,2024-02-08,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,969.85,35.3,7,6788.95,0.0,Returned,INCREFF B2B,Merchant,1,Tamil Nadu,Coimbatore,DTDC,Bengaluru WH,,78.39,1,INR,2024-02,2024-02-05/2024-02-11,Thursday,2024-02
ORD-2024-100085,2024-02-22,AMZ-IN-E010,Redmi 12C Smartphone,Electronics & Mobiles,Smartphone,Xiaomi,8999,7604.15,15.5,3,22812.45,0.0,Returned,INCREFF B2B,Merchant,1,West Bengal,Howrah,Delhivery,Delhi WH,,50.3,1,INR,2024-02,2024-02-19/2024-02-25,Thursday,2024-02
ORD-2024-100086,2024-02-01,AMZ-IN-H013,Morphy Richards Fresco Kettle,Home & Kitchen,Kettle,Morphy Richards,1299,965.16,25.7,3,2895.48,2895.48,Delivered,Amazon.in,Amazon,0,Gujarat,Rajkot,Ecom Express,Delhi WH,3.0,88.97,0,INR,2024-02,2024-01-29/2024-02-04,Thursday,2024-02
ORD-2024-100087,2024-02-07,AMZ-IN-F011,Dollar Bigboss Vest Pack of 3,Fashion & Apparel,Innerwear,Dollar,399,302.04,24.3,4,1208.16,1208.16,Delivered,Shiprocket,Merchant,0,Maharashtra,Mumbai,BlueDart,Mumbai WH,1.0,76.96,0,INR,2024-02,2024-02-05/2024-02-11,Wednesday,2024-02
ORD-2024-100088,2024-02-22,AMZ-IN-H008,Orient Electric 400mm Wall Fan,Home & Kitchen,Fan,Orient,1299,1150.91,11.4,2,2301.82,2301.82,Delivered,Shiprocket,Merchant,0,Delhi,Faridabad,XpressBees,Mumbai WH,1.0,134.31,0,INR,2024-02,2024-02-19/2024-02-25,Thursday,2024-02
ORD-2024-100089,2024-02-12,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,1194.7,20.3,1,1194.7,1194.7,Delivered,Shiprocket,Merchant,0,Tamil Nadu,Chennai,XpressBees,Hyderabad WH,1.0,41.54,0,INR,2024-02,2024-02-12/2024-02-18,Monday,2024-02
ORD-2024-100090,2024-02-28,AMZ-IN-F002,Fabindia Cotton Kurta,Fashion & Apparel,Ethnic Wear,Fabindia,1299,898.91,30.8,2,1797.82,1797.82,Delivered,Amazon.in,Amazon,0,Maharashtra,Mumbai,DTDC,Delhi WH,1.0,39.35,0,INR,2024-02,2024-02-26/2024-03-03,Wednesday,2024-02
ORD-2024-100091,2024-02-29,AMZ-IN-H013,Morphy Richards Fresco Kettle,Home & Kitchen,Kettle,Morphy Richards,1299,1065.18,18.0,1,1065.18,1065.18,Shipped,Shiprocket,Merchant,0,Tamil Nadu,Madurai,XpressBees,Bengaluru WH,2.0,53.35,0,INR,2024-02,2024-02-26/2024-03-03,Thursday,2024-02
ORD-2024-100092,2024-02-26,AMZ-IN-P012,Dr. Morepen Glucometer BG-03 Kit,Health & Personal Care,Medical Device,Dr. Morepen,1299,1010.62,22.2,1,1010.62,1010.62,Delivered,Amazon.in,Amazon,0,Maharashtra,Nagpur,Delhivery,Mumbai WH,1.0,40.95,0,INR,2024-02,2024-02-26/2024-03-03,Monday,2024-02
ORD-2024-100093,2024-02-27,AMZ-IN-H001,Prestige Iris 750W Mixer Grinder,Home & Kitchen,Mixer Grinder,Prestige,2295,1989.76,13.3,1,1989.76,1989.76,Delivered,Amazon.in,Amazon,0,Gujarat,Vadodara,Ecom Express,Delhi WH,4.0,109.45,0,INR,2024-02,2024-02-26/2024-03-03,Tuesday,2024-02
ORD-2024-100094,2024-02-28,AMZ-IN-E003,boAt Airdopes 141 TWS,Electronics & Mobiles,TWS Earbuds,boAt,1299,1106.75,14.8,1,1106.75,1106.75,Cancelled,Amazon.in,Amazon,0,Uttar Pradesh,Varanasi,DTDC,Delhi WH,,54.79,0,INR,2024-02,2024-02-26/2024-03-03,Wednesday,2024-02
ORD-2024-100095,2024-02-01,AMZ-IN-H006,Cello World Series Casserole 3pc,Home & Kitchen,Casserole,Cello,599,452.84,24.4,5,2264.2,2264.2,Delivered,INCREFF B2B,Merchant,1,Maharashtra,Nagpur,Delhivery,Mumbai WH,1.0,163.5,0,INR,2024-02,2024-01-29/2024-02-04,Thursday,2024-02
ORD-2024-100096,2024-02-13,AMZ-IN-F005,W for Woman Flared Kurta,Fashion & Apparel,Ethnic Wear,W,1099,729.74,33.6,11,8027.14,8027.14,Delivered,INCREFF B2B,Merchant,1,Uttar Pradesh,Kanpur,Ecom Express,Mumbai WH,20.0,140.96,0,INR,2024-02,2024-02-12/2024-02-18,Tuesday,2024-02
ORD-2024-100097,2024-02-09,AMZ-IN-E006,Noise ColorFit Pro 5 Watch,Electronics & Mobiles,Smartwatch,Noise,3499,3352.04,4.2,2,6704.08,6704.08,Delivered,Shiprocket,Merchant,0,Delhi,New Delhi,Ecom Express,Delhi WH,2.0,34.74,0,INR,2024-02,2024-02-05/2024-02-11,Friday,2024-02
ORD-2024-100098,2024-02-20,AMZ-IN-P005,Mamaearth Vitamin C Face Serum,Health & Personal Care,Skin Care,Mamaearth,599,419.9,29.9,10,4199.0,0.0,Returned,INCREFF B2B,Merchant,1,Uttar Pradesh,Kanpur,Ecom Express,Delhi WH,,91.85,1,INR,2024-02,2024-02-19/2024-02-25,Tuesday,2024-02
ORD-2024-100099,2024-02-27,AMZ-IN-P004,Colgate Total Toothpaste 300g,Health & Personal Care,Oral Care,Colgate,249,195.96,21.3,6,1175.76,1175.76,Delivered,INCREFF B2B,Merchant,1,Karnataka,Mangaluru,BlueDart,Bengaluru WH,1.0,123.32,0,INR,2024-02,2024-02-26/2024-03-03,Tuesday,2024-02
ORD-2024-100100,2024-03-08,AMZ-IN-F001,Jockey 1501 Brief Pack,Fashion & Apparel,Innerwear,Jockey,599,378.57,36.8,9,3407.13,3407.13,Delivered,INCREFF B2B,Merchant,1,Uttar Pradesh,Agra,Ecom Express,Delhi WH,4.0,94.35,0,INR,2024-03,2024-03-04/2024-03-10,Friday,2024-03
ORD-2024-100101,2024-03-13,AMZ-IN-H003,Havells Prolife Zest Steam Iron,Home & Kitchen,Steam Iron,Havells,1395,991.85,28.9,3,2975.55,2975.55,Delivered,INCREFF B2B,Merchant,1,Maharashtra,Nagpur,XpressBees,Mumbai WH,2.0,116.68,0,INR,2024-03,2024-03-11/2024-03-17,Wednesday,2024-03
ORD-2024-100102,2024-03-04,AMZ-IN-F012,Fastrack Analog Watch,Fashion & Apparel,Accessories,Fastrack,1495,946.34,36.7,3,2839.02,2839.02,Delivered,INCREFF B2B,Merchant,1,Karnataka,Bengaluru,XpressBees,Bengaluru WH,1.0,45.75,0,INR,2024-03,2024-03-04/2024-03-10,Monday,2024-03
ORD-2024-100103,2024-03-01,AMZ-IN-E003,boAt Airdopes 141 TWS,Electronics & Mobiles,TWS Earbuds,boAt,1299,1085.96,16.4,2,2171.92,2171.92,Delivered,Amazon.in,Amazon,0,Karnataka,Bengaluru,XpressBees,Hyderabad WH,1.0,42.97,0,INR,2024-03,2024-02-26/2024-03-03,Friday,2024-03
ORD-2024-100104,2024-03-12,AMZ-IN-F007,Puma Training T-Shirt,Fashion & Apparel,Activewear,Puma,799,599.25,25.0,1,599.25,0.0,Returned,Shiprocket,Merchant,0,Delhi,Gurugram,Delhivery,Delhi WH,,44.51,1,INR,2024-03,2024-03-11/2024-03-17,Tuesday,2024-03
ORD-2024-100105,2024-03-05,AMZ-IN-H013,Morphy Richards Fresco Kettle,Home & Kitchen,Kettle,Morphy Richards,1299,1036.6,20.2,1,1036.6,1036.6,Delivered,Amazon.in,Amazon,0,Telangana,Karimnagar,Ecom Express,Bengaluru WH,1.0,51.42,0,INR,2024-03,2024-03-04/2024-03-10,Tuesday,2024-03
ORD-2024-100106,2024-03-15,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,10919.16,16.0,1,10919.16,10919.16,Delivered,Amazon.in,Amazon,0,Telangana,Warangal,XpressBees,Hyderabad WH,1.0,107.66,0,INR,2024-03,2024-03-11/2024-03-17,Friday,2024-03
ORD-2024-100107,2024-03-26,AMZ-IN-H012,Wonderchef Granite Non-Stick Set,Home & Kitchen,Cookware,Wonderchef,2299,1721.95,25.1,3,5165.85,5165.85,Delivered,INCREFF B2B,Merchant,1,Maharashtra,Mumbai,XpressBees,Mumbai WH,2.0,159.65,0,INR,2024-03,2024-03-25/2024-03-31,Tuesday,2024-03
ORD-2024-100108,2024-03-22,AMZ-IN-F007,Puma Training T-Shirt,Fashion & Apparel,Activewear,Puma,799,556.1,30.4,2,1112.2,1112.2,Delivered,Shiprocket,Merchant,0,Tamil Nadu,Coimbatore,Ecom Express,Bengaluru WH,1.0,36.39,0,INR,2024-03,2024-03-18/2024-03-24,Friday,2024-03
ORD-2024-100109,2024-03-09,AMZ-IN-F010,Aurelia Printed Kurti,Fashion & Apparel,Ethnic Wear,Aurelia,799,683.14,14.5,1,683.14,683.14,Cancelled,Shiprocket,Merchant,0,Gujarat,Rajkot,Delhivery,Mumbai WH,,52.1,0,INR,2024-03,2024-03-04/2024-03-10,Saturday,2024-03
ORD-2024-100110,2024-03-15,AMZ-IN-H006,Cello World Series Casserole 3pc,Home & Kitchen,Casserole,Cello,599,462.43,22.8,3,1387.29,1387.29,Delivered,INCREFF B2B,Merchant,1,West Bengal,Durgapur,DTDC,Delhi WH,1.0,96.86,0,INR,2024-03,2024-03-11/2024-03-17,Friday,2024-03
ORD-2024-100111,2024-03-20,AMZ-IN-E002,Redmi Note 13 Pro+,Electronics & Mobiles,Smartphone,Xiaomi,26999,24731.08,8.4,1,24731.08,24731.08,Delivered,Shiprocket,Merchant,0,Gujarat,Ahmedabad,Delhivery,Mumbai WH,1.0,52.5,0,INR,2024-03,2024-03-18/2024-03-24,Wednesday,2024-03
ORD-2024-100112,2024-03-07,AMZ-IN-F002,Fabindia Cotton Kurta,Fashion & Apparel,Ethnic Wear,Fabindia,1299,866.43,33.3,2,1732.86,0.0,Returned,Amazon.in,Amazon,0,Karnataka,Mysuru,Delhivery,Hyderabad WH,,48.72,1,INR,2024-03,2024-03-04/2024-03-10,Thursday,2024-03
ORD-2024-100113,2024-03-22,AMZ-IN-P010,Saffola Gold Blended Oil 5L,Health & Personal Care,Edible Oil,Saffola,999,763.24,23.6,2,1526.48,1526.48,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Varanasi,Ecom Express,Mumbai WH,3.0,269.64,0,INR,2024-03,2024-03-18/2024-03-24,Friday,2024-03
ORD-2024-100114,2024-03-24,AMZ-IN-P010,Saffola Gold Blended Oil 5L,Health & Personal Care,Edible Oil,Saffola,999,876.12,12.3,2,1752.24,1752.24,Delivered,Shiprocket,Merchant,0,West Bengal,Asansol,DTDC,Delhi WH,3.0,144.31,0,INR,2024-03,2024-03-18/2024-03-24,Sunday,2024-03
ORD-2024-100115,2024-03-28,AMZ-IN-H004,Milton Thermosteel Flip Bottle,Home & Kitchen,Bottle,Milton,499,410.18,17.8,4,1640.72,1640.72,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Kanpur,XpressBees,Mumbai WH,3.0,69.51,0,INR,2024-03,2024-03-25/2024-03-31,Thursday,2024-03
ORD-2024-100116,2024-03-22,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,11114.15,14.5,1,11114.15,11114.15,Delivered,Amazon.in,Amazon,0,Karnataka,Bengaluru,Ecom Express,Bengaluru WH,1.0,92.88,0,INR,2024-03,2024-03-18/2024-03-24,Friday,2024-03
ORD-2024-100117,2024-03-03,AMZ-IN-H003,Havells Prolife Zest Steam Iron,Home & Kitchen,Steam Iron,Havells,1395,1129.95,19.0,2,2259.9,2259.9,Delivered,Shiprocket,Merchant,0,Maharashtra,Nagpur,Delhivery,Delhi WH,1.0,69.59,0,INR,2024-03,2024-02-26/2024-03-03,Sunday,2024-03
ORD-2024-100118,2024-03-31,AMZ-IN-H010,Butterfly Smart Wet Grinder 2L,Home & Kitchen,Wet Grinder,Butterfly,3799,3498.88,7.9,3,10496.64,0.0,Returned,Shiprocket,Merchant,0,Maharashtra,Nagpur,BlueDart,Mumbai WH,,574.78,1,INR,2024-03,2024-03-25/2024-03-31,Sunday,2024-03
ORD-2024-100119,2024-03-31,AMZ-IN-P008,Gillette Mach3 Razor Starter,Health & Personal Care,Grooming,Gillette,499,365.27,26.8,2,730.54,730.54,Delivered,Amazon.in,Amazon,0,Gujarat,Rajkot,DTDC,Delhi WH,2.0,49.67,0,INR,2024-03,2024-03-25/2024-03-31,Sunday,2024-03
ORD-2024-100120,2024-03-05,AMZ-IN-P005,Mamaearth Vitamin C Face Serum,Health & Personal Care,Skin Care,Mamaearth,599,479.2,20.0,2,958.4,958.4,Delivered,Amazon.in,Amazon,0,Maharashtra,Nashik,Delhivery,Mumbai WH,1.0,42.05,0,INR,2024-03,2024-03-04/2024-03-10,Tuesday,2024-03
ORD-2024-100121,2024-03-01,AMZ-IN-E004,Realme Narzo 60x 5G,Electronics & Mobiles,Smartphone,Realme,13999,12165.13,13.1,2,24330.26,24330.26,Delivered,Amazon.in,Amazon,0,Telangana,Warangal,Delhivery,Bengaluru WH,1.0,38.38,0,INR,2024-03,2024-02-26/2024-03-03,Friday,2024-03
ORD-2024-100122,2024-03-24,AMZ-IN-E002,Redmi Note 13 Pro+,Electronics & Mobiles,Smartphone,Xiaomi,26999,25109.07,7.0,1,25109.07,25109.07,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Varanasi,Ecom Express,Delhi WH,2.0,59.89,0,INR,2024-03,2024-03-18/2024-03-24,Sunday,2024-03
ORD-2024-100123,2024-03-30,AMZ-IN-E009,boAt Stone 352 Bluetooth Speaker,Electronics & Mobiles,Speaker,boAt,1299,1045.69,19.5,1,1045.69,1045.69,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Varanasi,Ecom Express,Delhi WH,3.0,68.64,0,INR,2024-03,2024-03-25/2024-03-31,Saturday,2024-03
ORD-2024-100124,2024-03-06,AMZ-IN-E009,boAt Stone 352 Bluetooth Speaker,Electronics & Mobiles,Speaker,boAt,1299,1189.88,8.4,1,1189.88,1189.88,Cancelled,Shiprocket,Merchant,0,Rajasthan,Jodhpur,DTDC,Delhi WH,,55.4,0,INR,2024-03,2024-03-04/2024-03-10,Wednesday,2024-03
ORD-2024-100125,2024-03-29,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,1329.61,11.3,1,1329.61,1329.61,Delivered,Shiprocket,Merchant,0,Maharashtra,Mumbai,BlueDart,Mumbai WH,1.0,78.41,0,INR,2024-03,2024-03-25/2024-03-31,Friday,2024-03
ORD-2024-100126,2024-03-09,AMZ-IN-P007,Dove Moisturising Soap 100g x4,Health & Personal Care,Personal Care,Dove,299,249.07,16.7,1,249.07,249.07,Cancelled,Amazon.in,Amazon,0,Rajasthan,Jodhpur,Delhivery,Delhi WH,,50.58,0,INR,2024-03,2024-03-04/2024-03-10,Saturday,2024-03
ORD-2024-100127,2024-03-29,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,11972.08,7.9,1,11972.08,11972.08,Shipped,Amazon.in,Amazon,0,Delhi,Noida,Delhivery,Delhi WH,2.0,90.61,0,INR,2024-03,2024-03-25/2024-03-31,Friday,2024-03
ORD-2024-100128,2024-03-19,AMZ-IN-H008,Orient Electric 400mm Wall Fan,Home & Kitchen,Fan,Orient,1299,1096.36,15.6,3,3289.08,3289.08,Delivered,Shiprocket,Merchant,0,Rajasthan,Kota,Delhivery,Mumbai WH,1.0,207.45,0,INR,2024-03,2024-03-18/2024-03-24,Tuesday,2024-03
ORD-2024-100129,2024-03-21,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,11257.13,13.4,5,56285.65,56285.65,Delivered,INCREFF B2B,Merchant,1,Uttar Pradesh,Varanasi,DTDC,Delhi WH,15.0,574.76,0,INR,2024-03,2024-03-18/2024-03-24,Thursday,2024-03
ORD-2024-100130,2024-03-03,AMZ-IN-E011,HP 15s Ryzen 3 Laptop,Electronics & Mobiles,Laptop,HP,42999,34356.2,20.1,3,103068.6,103068.6,Delivered,INCREFF B2B,Merchant,1,Maharashtra,Nashik,Ecom Express,Mumbai WH,1.0,139.56,0,INR,2024-03,2024-02-26/2024-03-03,Sunday,2024-03
ORD-2024-100131,2024-03-03,AMZ-IN-H011,V-Guard Digi 200 Stabilizer,Home & Kitchen,Stabilizer,V-Guard,999,884.12,11.5,3,2652.36,2652.36,Delivered,Shiprocket,Merchant,0,Rajasthan,Jaipur,XpressBees,Delhi WH,1.0,207.21,0,INR,2024-03,2024-02-26/2024-03-03,Sunday,2024-03
ORD-2024-100132,2024-03-05,AMZ-IN-F002,Fabindia Cotton Kurta,Fashion & Apparel,Ethnic Wear,Fabindia,1299,858.64,33.9,3,2575.92,2575.92,Delivered,INCREFF B2B,Merchant,1,Delhi,Gurugram,Delhivery,Mumbai WH,1.0,57.74,0,INR,2024-03,2024-03-04/2024-03-10,Tuesday,2024-03
ORD-2024-100133,2024-03-06,AMZ-IN-P010,Saffola Gold Blended Oil 5L,Health & Personal Care,Edible Oil,Saffola,999,809.19,19.0,1,809.19,809.19,Delivered,Amazon.in,Amazon,0,Rajasthan,Jodhpur,DTDC,Mumbai WH,1.0,113.99,0,INR,2024-03,2024-03-04/2024-03-10,Wednesday,2024-03
ORD-2024-100134,2024-03-25,AMZ-IN-E001,Samsung Galaxy M34 5G,Electronics & Mobiles,Smartphone,Samsung,17999,16289.1,9.5,1,16289.1,0.0,Returned,Amazon.in,Amazon,0,Rajasthan,Jodhpur,DTDC,Delhi WH,,50.55,1,INR,2024-03,2024-03-25/2024-03-31,Monday,2024-03
ORD-2024-100135,2024-03-19,AMZ-IN-H005,Pigeon Favourite Induction Cooktop,Home & Kitchen,Induction,Pigeon,1499,1095.77,26.9,3,3287.31,3287.31,Cancelled,INCREFF B2B,Merchant,1,Gujarat,Rajkot,Delhivery,Delhi WH,,159.17,0,INR,2024-03,2024-03-18/2024-03-24,Tuesday,2024-03
ORD-2024-100136,2024-03-28,AMZ-IN-E007,TP-Link Deco E4 Mesh WiFi,Electronics & Mobiles,Networking,TP-Link,4999,4029.19,19.4,1,4029.19,4029.19,Delivered,Amazon.in,Amazon,0,Delhi,Faridabad,Delhivery,Delhi WH,2.0,38.27,0,INR,2024-03,2024-03-25/2024-03-31,Thursday,2024-03
ORD-2024-100137,2024-03-11,AMZ-IN-H005,Pigeon Favourite Induction Cooktop,Home & Kitchen,Induction,Pigeon,1499,1200.7,19.9,3,3602.1,3602.1,Delivered,Shiprocket,Merchant,0,Maharashtra,Nashik,XpressBees,Mumbai WH,1.0,116.71,0,INR,2024-03,2024-03-11/2024-03-17,Monday,2024-03
ORD-2024-100138,2024-03-07,AMZ-IN-P004,Colgate Total Toothpaste 300g,Health & Personal Care,Oral Care,Colgate,249,206.92,16.9,1,206.92,206.92,Delivered,Shiprocket,Merchant,0,Uttar Pradesh,Kanpur,XpressBees,Delhi WH,1.0,66.06,0,INR,2024-03,2024-03-04/2024-03-10,Thursday,2024-03
ORD-2024-100139,2024-03-28,AMZ-IN-P006,Omron HEM-7120 BP Monitor,Health & Personal Care,Medical Device,Omron,1899,1443.24,24.0,12,17318.88,17318.88,Delivered,INCREFF B2B,Merchant,1,Maharashtra,Pune,DTDC,Mumbai WH,2.0,107.97,0,INR,2024-03,2024-03-25/2024-03-31,Thursday,2024-03
ORD-2024-100140,2024-03-07,AMZ-IN-F002,Fabindia Cotton Kurta,Fashion & Apparel,Ethnic Wear,Fabindia,1299,913.2,29.7,1,913.2,913.2,Shipped,Amazon.in,Amazon,0,Telangana,Karimnagar,XpressBees,Hyderabad WH,2.0,47.64,0,INR,2024-03,2024-03-04/2024-03-10,Thursday,2024-03
ORD-2024-100141,2024-03-02,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,11179.14,14.0,3,33537.42,0.0,Returned,INCREFF B2B,Merchant,1,Tamil Nadu,Madurai,Delhivery,Hyderabad WH,,250.23,1,INR,2024-03,2024-02-26/2024-03-03,Saturday,2024-03
ORD-2024-100142,2024-03-14,AMZ-IN-F011,Dollar Bigboss Vest Pack of 3,Fashion & Apparel,Innerwear,Dollar,399,288.88,27.6,2,577.76,577.76,Delivered,Shiprocket,Merchant,0,Delhi,Faridabad,XpressBees,Delhi WH,1.0,45.14,0,INR,2024-03,2024-03-11/2024-03-17,Thursday,2024-03
ORD-2024-100143,2024-03-12,AMZ-IN-H001,Prestige Iris 750W Mixer Grinder,Home & Kitchen,Mixer Grinder,Prestige,2295,1783.22,22.3,2,3566.44,3566.44,Delivered,Amazon.in,Amazon,0,Delhi,New Delhi,DTDC,Mumbai WH,2.0,123.72,0,INR,2024-03,2024-03-11/2024-03-17,Tuesday,2024-03
ORD-2024-100144,2024-03-18,AMZ-IN-E004,Realme Narzo 60x 5G,Electronics & Mobiles,Smartphone,Realme,13999,12291.12,12.2,6,73746.72,73746.72,Delivered,INCREFF B2B,Merchant,1,Tamil Nadu,Salem,Delhivery,Bengaluru WH,1.0,65.91,0,INR,2024-03,2024-03-18/2024-03-24,Monday,2024-03
ORD-2024-100145,2024-03-01,AMZ-IN-E004,Realme Narzo 60x 5G,Electronics & Mobiles,Smartphone,Realme,13999,11171.2,20.2,1,11171.2,11171.2,Delivered,Amazon.in,Amazon,0,Tamil Nadu,Coimbatore,Delhivery,Bengaluru WH,1.0,43.4,0,INR,2024-03,2024-02-26/2024-03-03,Friday,2024-03
ORD-2024-100146,2024-03-26,AMZ-IN-H006,Cello World Series Casserole 3pc,Home & Kitchen,Casserole,Cello,599,458.83,23.4,1,458.83,458.83,Delivered,Amazon.in,Amazon,0,Delhi,Gurugram,Delhivery,Delhi WH,1.0,50.54,0,INR,2024-03,2024-03-25/2024-03-31,Tuesday,2024-03
ORD-2024-100147,2024-03-03,AMZ-IN-H006,Cello World Series Casserole 3pc,Home & Kitchen,Casserole,Cello,599,461.23,23.0,1,461.23,461.23,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Varanasi,Ecom Express,Delhi WH,10.0,77.07,0,INR,2024-03,2024-02-26/2024-03-03,Sunday,2024-03
ORD-2024-100148,2024-03-04,AMZ-IN-E013,Logitech MK215 Keyboard+Mouse,Electronics & Mobiles,Peripherals,Logitech,1495,1394.84,6.7,1,1394.84,0.0,Returned,Amazon.in,Amazon,0,Karnataka,Bengaluru,BlueDart,Bengaluru WH,,85.3,1,INR,2024-03,2024-03-04/2024-03-10,Monday,2024-03
ORD-2024-100149,2024-03-30,AMZ-IN-P003,Patanjali Kesh Kanti Shampoo,Health & Personal Care,Hair Care,Patanjali,149,120.84,18.9,9,1087.56,1087.56,Delivered,INCREFF B2B,Merchant,1,Delhi,Noida,BlueDart,Mumbai WH,1.0,131.28,0,INR,2024-03,2024-03-25/2024-03-31,Saturday,2024-03
ORD-2024-100150,2024-03-06,AMZ-IN-F004,Levi's 511 Slim Fit Jeans,Fashion & Apparel,Denim,Levis,3499,2358.33,32.6,1,2358.33,0.0,Returned,Amazon.in,Amazon,0,Maharashtra,Nagpur,Delhivery,Mumbai WH,,36.98,1,INR,2024-03,2024-03-04/2024-03-10,Wednesday,2024-03
ORD-2024-100151,2024-03-11,AMZ-IN-F001,Jockey 1501 Brief Pack,Fashion & Apparel,Innerwear,Jockey,599,388.75,35.1,3,1166.25,1166.25,Shipped,Amazon.in,Amazon,0,Delhi,Faridabad,Ecom Express,Delhi WH,3.0,42.32,0,INR,2024-03,2024-03-11/2024-03-17,Monday,2024-03
ORD-2024-100152,2024-03-11,AMZ-IN-F002,Fabindia Cotton Kurta,Fashion & Apparel,Ethnic Wear,Fabindia,1299,957.36,26.3,3,2872.08,2872.08,Delivered,Shiprocket,Merchant,0,Gujarat,Vadodara,XpressBees,Mumbai WH,2.0,66.36,0,INR,2024-03,2024-03-11/2024-03-17,Monday,2024-03
ORD-2024-100153,2024-03-15,AMZ-IN-P001,Himalaya Neem Purifying Face Wash,Health & Personal Care,Skin Care,Himalaya,199,161.39,18.9,4,645.56,645.56,Delivered,Amazon.in,Amazon,0,Delhi,Gurugram,DTDC,Delhi WH,2.0,41.17,0,INR,2024-03,2024-03-11/2024-03-17,Friday,2024-03
ORD-2024-100154,2024-03-24,AMZ-IN-F001,Jockey 1501 Brief Pack,Fashion & Apparel,Innerwear,Jockey,599,449.85,24.9,6,2699.1,2699.1,Delivered,Shiprocket,Merchant,1,Telangana,Karimnagar,XpressBees,Hyderabad WH,1.0,56.18,0,INR,2024-03,2024-03-18/2024-03-24,Sunday,2024-03
